x,y,s,id,cnt
12288,7680,512,2,3774
0,8192,4096,1,3774
6144,8192,2048,1,3774
4096,8192,2048,1,3774
4096,10240,2048,1,3774
0,12288,4096,1,3774
4096,12288,4096,1,3774
11776,8192,256,2,3774
12032,8192,256,2,3774
11776,8448,256,2,3774
12032,8448,256,2,3774
11264,8192,64,2,3774
11264,8320,64,2,3774
11392,8448,128,2,3774
11328,8576,64,2,3774
11520,8448,128,2,3774
12032,8704,256,2,3774
10752,8192,128,1,3774
10880,8192,64,1,3774
11040,8208,16,1,3774
11200,8320,64,2,3774
10752,8448,128,1,3774
10880,8448,128,1,3774
10880,8576,128,1,3774
11072,8496,16,1,3774
11168,8448,32,2,3774
11168,8672,16,2,3774
10240,8192,256,1,3774
10496,8192,256,1,3774
10752,8704,128,1,3774
11008,8704,64,1,3774
11132,8718,2,2,3774
11232,8800,32,2,3774
11184,8896,16,2,3774
10880,9088,128,1,3774
11216,9120,16,2,3774
10240,8704,512,1,3774
11776,9216,256,2,3774
11280,9712,16,2,3774
11776,9728,256,2,3774
12032,9728,256,2,3774
12032,9984,256,2,3774
11296,9856,32,2,3774
10752,9216,256,1,3774
11104,9248,32,1,3774
10752,9472,256,1,3774
11216,9552,8,2,3774
10240,9216,512,1,3774
10240,9728,512,1,3774
9216,8192,1024,1,3774
8192,8192,1024,1,3774
9216,9216,1024,1,3774
8192,9216,1024,1,3774
12032,10240,256,2,3774
11264,10912,32,1,3774
11344,10880,16,2,3774
11520,10880,128,2,3774
11008,10368,128,1,3774
9216,10240,1024,1,3774
9216,11264,1024,1,3774
13312,8192,1024,2,3774
12800,8192,512,2,3774
12288,8192,512,2,3774
12800,8704,512,2,3774
12288,8704,512,2,3774
13312,9216,1024,2,3774
12288,9216,512,2,3774
12800,9728,512,2,3774
12288,9728,512,2,3774
18432,0,2048,2,3774
16384,0,2048,2,3774
18432,2048,2048,2,3774
16384,2048,2048,2,3774
20480,0,2048,2,3774
22528,2048,2048,2,3774
20480,2048,2048,2,3774
18432,4096,2048,2,3774
16384,4096,2048,2,3774
18432,6144,2048,2,3774
16384,6144,2048,2,3774
20480,4096,4096,2,3774
27648,3072,1024,2,3774
24576,2048,2048,2,3774
31232,3328,256,0,3774
31104,3968,64,0,3774
30016,2368,64,2,3774
30208,3840,256,2,3774
26624,4096,2048,2,3774
24576,4096,2048,2,3774
26624,6144,2048,2,3774
24576,6144,2048,2,3774
32256,4608,512,0,3774
31232,4096,128,0,3774
30976,4160,16,2,3774
31040,4544,64,2,3774
31616,4736,128,0,3774
31232,4864,64,2,3774
31408,5048,8,2,3774
30720,4608,256,2,3774
30976,4608,128,2,3774
30720,4864,256,2,3774
31104,4864,128,2,3774
32256,5120,512,0,3774
31808,5376,64,0,3774
31744,5504,64,0,3774
31744,5568,32,0,3774
32512,5632,256,0,3774
32512,5888,256,0,3774
32000,5632,128,0,3774
32064,5888,64,0,3774
32128,5888,128,0,3774
31616,5120,64,0,3774
31232,5504,128,2,3774
31584,5488,16,2,3774
30720,5120,256,2,3774
30720,5376,256,2,3774
31488,5760,128,2,3774
31232,5888,256,2,3774
31488,5888,128,2,3774
31488,6016,128,2,3774
31616,6016,128,2,3774
30720,5632,512,2,3774
30208,4096,256,2,3774
30464,4096,256,2,3774
30208,4352,256,2,3774
30464,4352,256,2,3774
30208,4608,512,2,3774
29696,4608,512,2,3774
28672,4096,1024,2,3774
29696,5120,1024,2,3774
28672,5120,1024,2,3774
32512,6144,256,0,3774
32256,6400,128,0,3774
32120,6568,8,2,3774
32000,6592,64,2,3774
32320,6720,64,0,3774
32320,7072,32,2,3774
32640,7040,128,0,3774
31744,6656,256,2,3774
32000,6784,128,2,3774
32000,6912,128,2,3774
31232,6144,256,2,3774
31232,6400,256,2,3774
30720,6144,512,2,3774
31232,6656,512,2,3774
30720,6656,512,2,3774
32256,7680,256,2,3774
31744,7680,512,2,3774
30720,7168,1024,2,3774
29696,6144,1024,2,3774
28672,6144,1024,2,3774
29696,7168,1024,2,3774
28672,7168,1024,2,3774
18432,8192,2048,2,3774
16384,8192,2048,2,3774
16384,10240,2048,2,3774
20480,8192,4096,2,3774
24576,8192,4096,2,3774
32512,8448,256,2,3774
31744,8192,512,2,3774
32256,8704,512,2,3774
31744,8704,512,2,3774
30720,8192,1024,2,3774
31744,9216,1024,2,3774
30720,9216,1024,2,3774
28672,8192,2048,2,3774
30720,10240,2048,2,3774
28672,10240,2048,2,3774
16384,20480,4096,2,1860
20480,20480,4096,2,1860
24576,16384,8192,2,1860
18432,24576,2048,2,1860
16384,26624,2048,2,1860
18432,26624,2048,2,1860
20480,24576,4096,2,1860
16384,28672,2048,2,1860
18432,28672,2048,2,1860
16384,30720,2048,2,1860
18432,30720,2048,2,1860
20480,28672,4096,2,1860
24576,24576,8192,2,1860
33792,5120,1024,0,3042
33280,5120,512,0,3042
32768,5120,512,0,3042
33280,5632,512,0,3042
32768,5632,512,0,3042
35840,7168,1024,0,3042
34816,7168,1024,0,3042
32768,6144,512,0,3042
33280,6656,512,0,3042
32768,6656,256,0,3042
33024,6656,256,0,3042
32768,6912,256,0,3042
34304,7168,512,0,3042
33792,7680,512,0,3042
32896,7680,128,0,3042
32800,7808,32,0,3042
32864,7904,32,0,3042
33024,7680,256,0,3042
32896,8000,64,0,3042
33152,8064,128,0,3042
36864,4096,2048,0,3042
38912,6144,2048,0,3042
36864,6144,2048,0,3042
40960,4096,4096,0,3042
35840,8192,1024,0,3042
34816,8192,1024,0,3042
35840,9216,1024,0,3042
34816,9216,1024,0,3042
34304,8704,512,0,3042
33536,8448,256,0,3042
32768,8704,256,2,3042
33792,9216,256,0,3042
34048,9472,256,0,3042
35840,10240,1024,0,3042
35328,10240,512,0,3042
34816,10752,512,0,3042
35840,11264,1024,0,3042
35328,11264,512,0,3042
35328,11776,512,0,3042
33792,11520,256,2,3042
34432,11776,64,2,3042
34304,12032,256,2,3042
38912,8192,2048,0,3042
36864,8192,2048,0,3042
38912,10240,2048,0,3042
36864,10240,2048,0,3042
36352,12288,512,0,3042
36352,12800,512,0,3042
35584,12544,256,0,3042
36352,13312,512,0,3042
36096,13312,256,0,3042
35648,13888,64,0,3042
32768,12288,1024,2,3042
36224,14976,128,0,3042
38912,12288,2048,0,3042
37888,12288,1024,0,3042
36864,12288,1024,0,3042
37888,13312,1024,0,3042
36864,13312,1024,0,3042
38912,14336,2048,0,3042
37888,14336,1024,0,3042
37376,14336,512,0,3042
36864,14336,512,0,3042
36864,14848,512,0,3042
37888,15360,1024,0,3042
37376,15360,512,0,3042
40960,8192,4096,0,3042
40960,12288,4096,0,3042
45056,12288,4096,0,3042
49152,8192,8192,0,3042
43008,16384,2048,0,3042
45056,16384,4096,0,3042
45056,20480,4096,0,3042
49152,16384,8192,0,3042
57344,16384,8192,0,3042
53248,24576,4096,0,3042
56832,28672,256,0,3042
56368,29472,16,0,3042
59392,24576,2048,0,3042
57344,24576,2048,0,3042
60416,26624,1024,0,3042
59392,26624,1024,0,3042
60416,27648,256,0,3042
60672,27648,256,0,3042
60544,28256,32,3,3042
59904,27648,512,0,3042
59392,27648,512,0,3042
60288,28416,128,3,3042
58368,26624,1024,0,3042
57344,26624,1024,0,3042
58880,27648,512,0,3042
58368,27648,512,0,3042
59136,28160,256,0,3042
58368,28160,512,0,3042
57344,27648,1024,0,3042
61440,24576,2048,0,3042
61952,26624,512,0,3042
61440,26624,512,0,3042
61952,28160,256,3,3042
59904,28928,256,3,3042
60416,29696,1024,3,3042
58912,28768,32,3,3042
57856,28672,256,0,3042
58048,29024,32,3,3042
57344,28672,256,0,3042
57344,28928,128,0,3042
57664,29120,32,3,3042
57856,29184,128,3,3042
57856,29440,256,3,3042
64512,29696,1024,3,3042
61440,28672,512,3,3042
63488,30720,2048,3,3042
45056,4096,4096,0,3132
38912,8192,2048,0,3132
36864,10240,2048,0,3132
38912,10240,2048,0,3132
36352,12800,512,0,3132
36352,13312,512,0,3132
36096,14592,128,0,3132
36480,15104,128,0,3132
36672,16000,64,0,3132
37888,12288,1024,0,3132
36864,12288,1024,0,3132
37888,13312,1024,0,3132
36864,13312,1024,0,3132
38912,12288,2048,0,3132
37888,14336,1024,0,3132
37376,14336,512,0,3132
36864,14336,512,0,3132
36864,14848,512,0,3132
37888,15360,1024,0,3132
37376,15360,512,0,3132
36864,15360,512,0,3132
37376,15872,512,0,3132
38912,14336,2048,0,3132
40960,8192,4096,0,3132
45056,8192,4096,0,3132
40960,12288,4096,0,3132
45056,12288,4096,0,3132
49152,0,8192,0,3132
57344,0,8192,0,3132
49152,8192,8192,0,3132
57344,8192,8192,0,3132
32768,16384,2048,2,3132
36608,16640,128,2,3132
35840,17408,1024,2,3132
32768,18432,2048,2,3132
34816,18432,2048,2,3132
37888,16384,1024,0,3132
37376,16384,512,0,3132
36864,16744,8,2,3132
37632,16896,256,0,3132
37120,16896,128,0,3132
37888,17408,512,0,3132
38400,17920,512,0,3132
39936,16384,1024,0,3132
38912,16384,1024,0,3132
39936,17408,1024,0,3132
38912,17408,1024,0,3132
37824,18432,64,0,3132
39936,19456,1024,0,3132
32768,20480,4096,2,3132
40960,16384,2048,0,3132
43008,16384,2048,0,3132
40960,18432,2048,0,3132
0,32768,8192,1,1960
8192,32768,4096,1,1960
13312,34688,64,1,1960
12288,34304,512,1,1960
13536,35296,32,2,1960
13632,35264,64,2,1960
14080,35328,256,2,1960
13952,35584,128,2,1960
13056,35072,256,1,1960
12800,35328,512,1,1960
13824,36352,128,2,1960
13952,36608,128,2,1960
13568,36496,16,1,1960
13624,36528,8,2,1960
13664,36576,32,2,1960
13664,36384,32,2,1960
13592,36452,2,1,1960
13312,36736,128,1,1960
13440,36672,64,1,1960
13664,36608,32,2,1960
13664,36640,32,2,1960
12800,35840,512,1,1960
12288,35840,512,1,1960
12800,36352,512,1,1960
12288,36352,512,1,1960
14336,35840,512,2,1960
14848,36352,512,2,1960
8192,36864,2048,1,1960
10240,36864,2048,1,1960
8192,38912,2048,1,1960
10240,38912,2048,1,1960
13952,36992,128,2,1960
14080,36864,256,2,1960
14080,37120,256,2,1960
13568,37248,64,1,1960
13712,37280,16,2,1960
14080,37376,256,2,1960
13824,37824,64,2,1960
13952,37632,128,2,1960
13440,37376,128,1,1960
13792,37504,32,2,1960
13312,37632,256,1,1960
12800,36864,512,1,1960
12288,36864,512,1,1960
12800,37376,512,1,1960
12288,37376,512,1,1960
13952,38016,128,2,1960
14080,38016,128,2,1960
14080,37888,128,2,1960
13952,38272,128,2,1960
14080,38272,128,2,1960
13312,37888,256,1,1960
13664,37888,32,1,1960
13712,37912,8,1,1960
13312,38144,256,1,1960
13764,38228,4,2,1960
14080,38528,128,2,1960
14080,38400,128,2,1960
13952,38848,64,2,1960
13920,38688,32,2,1960
14208,38656,128,2,1960
13312,38400,256,1,1960
13568,38528,128,1,1960
13788,38548,2,2,1960
13568,38400,128,1,1960
13312,38656,256,1,1960
13568,38656,128,1,1960
13760,38720,16,1,1960
12800,37888,512,1,1960
12288,37888,512,1,1960
12800,38400,512,1,1960
12288,38400,512,1,1960
15360,36864,1024,2,1960
14336,36864,256,2,1960
14848,37376,512,2,1960
14336,37632,256,2,1960
14592,37632,256,2,1960
15360,37888,1024,2,1960
14848,37888,512,2,1960
14336,37888,256,2,1960
14592,37888,256,2,1960
14336,38144,256,2,1960
14592,38144,256,2,1960
14848,38400,512,2,1960
14336,38400,256,2,1960
14592,38400,256,2,1960
13920,39008,32,2,1960
14080,39040,128,2,1960
14208,39040,128,2,1960
13952,39392,32,2,1960
14016,39168,64,2,1960
14208,39296,128,2,1960
14208,39168,128,2,1960
13312,38912,256,1,1960
13568,39040,128,1,1960
13568,38912,128,1,1960
13812,38956,4,1,1960
13312,39168,256,1,1960
13824,39616,32,1,1960
14016,39552,64,2,1960
13952,39424,32,2,1960
14080,39424,128,2,1960
13824,39904,32,1,1960
13952,39744,32,2,1960
14208,39680,128,2,1960
13312,39424,256,1,1960
13696,39552,64,1,1960
13760,39616,64,1,1960
13568,39424,128,1,1960
13696,39424,64,1,1960
13312,39680,256,1,1960
13696,39680,64,1,1960
12800,38912,512,1,1960
12288,38912,512,1,1960
12800,39424,512,1,1960
12288,39424,512,1,1960
14016,40064,32,2,1960
13824,39968,32,1,1960
13952,40016,16,2,1960
14080,40064,64,2,1960
14208,40064,128,2,1960
14144,40000,64,2,1960
14144,40320,64,2,1960
14144,40256,64,2,1960
14208,40192,128,2,1960
13312,39936,256,1,1960
13696,40064,128,1,1960
13312,40192,256,1,1960
14000,40800,8,2,1960
13568,40576,128,1,1960
13696,40448,128,1,1960
13312,40704,256,1,1960
12800,39936,512,1,1960
12288,39936,512,1,1960
12800,40448,512,1,1960
12288,40448,512,1,1960
15360,39424,512,2,1960
14848,38912,512,2,1960
14336,39168,256,2,1960
14592,39168,256,2,1960
14848,39424,512,2,1960
14336,39424,256,2,1960
14592,39424,256,2,1960
14336,39680,256,2,1960
14592,39680,256,2,1960
15360,40448,512,2,1960
14848,39936,512,2,1960
14336,39936,256,2,1960
14592,39936,256,2,1960
14336,40320,128,2,1960
14848,40448,512,2,1960
14336,40832,128,2,1960
0,40960,4096,1,1960
4096,40960,4096,1,1960
0,45056,4096,1,1960
4096,45056,4096,1,1960
8192,40960,2048,1,1960
10240,40960,2048,1,1960
14272,41344,64,2,1960
13568,40960,256,1,1960
13568,41216,256,1,1960
13952,41504,32,1,1960
14096,41680,16,2,1960
14048,41840,8,1,1960
14272,41920,64,2,1960
13568,41472,256,1,1960
12288,40960,1024,1,1960
12288,41984,1024,1,1960
15872,41472,512,2,1960
14592,40960,256,2,1960
14336,41600,128,2,1960
14592,41472,256,2,1960
14336,41728,128,2,1960
14592,41984,256,2,1960
14336,42624,64,2,1960
13568,43008,256,1,1960
12288,43008,1024,1,1960
18432,32768,2048,2,1960
16384,34816,2048,2,1960
18432,34816,2048,2,1960
20480,32768,4096,2,1960
16384,36864,1024,2,1960
16384,37888,1024,2,1960
24576,32768,4096,2,1960
0,49152,4096,1,1960
4096,49152,4096,1,1960
61440,32768,4096,3,59
61440,36864,4096,3,59
0,0,4096,1,3691
4096,0,2048,1,3691
4096,2048,2048,1,3691
7168,2048,1024,1,3691
6144,3072,1024,1,3691
0,4096,4096,1,3691
4096,4096,2048,1,3691
6144,4096,2048,1,3691
4096,6144,2048,1,3691
6144,6144,2048,1,3691
11776,2560,512,2,3691
11776,3072,512,2,3691
11776,3584,512,2,3691
13312,3072,1024,2,3691
12288,3072,512,2,3691
12800,3584,512,2,3691
12288,3584,512,2,3691
14336,3072,1024,2,3691
9728,4608,512,1,3691
9728,5120,512,1,3691
9216,5120,512,1,3691
9728,5632,512,1,3691
9216,5632,512,1,3691
8192,5120,1024,1,3691
11776,4096,512,2,3691
11264,4096,256,2,3691
11520,4352,256,2,3691
11776,4608,512,2,3691
11520,4608,256,2,3691
11264,4608,256,2,3691
11520,4864,256,2,3691
11008,4608,128,2,3691
11136,4864,128,2,3691
11776,5120,512,2,3691
11264,5248,128,2,3691
11392,5248,128,2,3691
11520,5376,256,2,3691
11392,5504,128,2,3691
12032,5632,256,2,3691
12032,5888,256,2,3691
11776,5888,256,2,3691
11520,5632,256,2,3691
11392,5760,128,2,3691
11520,5888,256,2,3691
11264,6016,128,2,3691
11392,6016,128,2,3691
10944,5184,64,2,3691
10896,5296,16,2,3691
10976,5472,32,2,3691
10240,5376,256,1,3691
10840,5652,4,1,3691
11136,5888,128,2,3691
11136,6016,128,2,3691
10944,5920,32,2,3691
10496,5632,128,1,3691
10240,5632,256,1,3691
10624,5888,128,1,3691
10240,5888,256,1,3691
9728,6144,512,1,3691
9728,6656,512,1,3691
9216,6656,512,1,3691
8192,6144,1024,1,3691
9728,7168,512,1,3691
9216,7168,512,1,3691
9728,7680,512,1,3691
9216,7680,512,1,3691
8192,7168,1024,1,3691
12032,6144,256,2,3691
11776,6144,256,2,3691
12032,6400,256,2,3691
11776,6400,256,2,3691
11264,6144,128,2,3691
11392,6272,128,2,3691
11520,6400,256,2,3691
11392,6400,128,2,3691
11776,6656,256,2,3691
12032,6912,256,2,3691
11776,6912,256,2,3691
11520,6656,256,2,3691
11264,6656,128,2,3691
11392,6656,128,2,3691
11264,6784,128,2,3691
11520,6912,256,2,3691
11264,6912,128,2,3691
11264,7040,128,2,3691
11392,7040,128,2,3691
11008,6336,32,2,3691
10936,6248,8,2,3691
10848,6272,32,1,3691
11136,6400,64,2,3691
11136,6528,64,2,3691
11200,6528,64,2,3691
10752,6464,64,1,3691
10944,6400,8,2,3691
10880,6560,16,1,3691
10496,6400,128,1,3691
10496,6528,128,1,3691
10624,6528,128,1,3691
10240,6400,256,1,3691
11072,6784,64,2,3691
11136,6784,64,2,3691
10752,6848,64,1,3691
11024,6912,16,2,3691
11072,7040,32,2,3691
10240,6656,256,1,3691
10496,6912,256,1,3691
10240,6912,256,1,3691
12032,7168,256,2,3691
11776,7168,256,2,3691
12032,7424,256,2,3691
11776,7424,256,2,3691
11520,7168,256,2,3691
11264,7168,128,2,3691
11392,7168,128,2,3691
11392,7296,128,2,3691
11520,7424,256,2,3691
11264,7424,128,2,3691
11264,7552,128,2,3691
12032,7680,256,2,3691
11776,7680,256,2,3691
12032,7936,256,2,3691
11776,7936,256,2,3691
11520,7680,256,2,3691
11328,7872,64,2,3691
11392,7936,128,2,3691
11264,8128,64,2,3691
11104,7360,32,2,3691
11200,7360,64,2,3691
10752,7168,128,1,3691
11200,7552,64,2,3691
10752,7424,128,1,3691
10240,7168,256,1,3691
10496,7424,256,1,3691
10240,7424,256,1,3691
11072,7744,16,2,3691
11168,7776,32,2,3691
10752,7680,128,1,3691
11056,8020,4,1,3691
11120,8096,16,2,3691
10752,7936,128,1,3691
10944,8000,64,1,3691
10496,7680,256,1,3691
10240,7680,256,1,3691
10496,7936,256,1,3691
10240,7936,256,1,3691
13312,4096,1024,2,3691
12800,4096,512,2,3691
12288,4096,512,2,3691
12800,4608,512,2,3691
12288,4608,512,2,3691
13312,5120,1024,2,3691
12800,5120,512,2,3691
12288,5120,512,2,3691
12800,5632,512,2,3691
12288,5632,512,2,3691
15360,4096,1024,2,3691
14336,4096,1024,2,3691
15360,5120,1024,2,3691
14336,5120,1024,2,3691
13312,6144,1024,2,3691
12800,6144,512,2,3691
12288,6144,512,2,3691
12800,6656,512,2,3691
12288,6656,512,2,3691
13312,7168,1024,2,3691
12800,7168,512,2,3691
12288,7168,512,2,3691
12800,7680,512,2,3691
12288,7680,512,2,3691
15360,6144,1024,2,3691
14336,6144,1024,2,3691
15360,7168,1024,2,3691
14336,7168,1024,2,3691
0,8192,4096,1,3691
4096,8192,2048,1,3691
6144,8192,2048,1,3691
9216,8192,1024,1,3691
9216,9216,1024,1,3691
8192,9216,1024,1,3691
12032,8192,256,2,3691
11776,8192,256,2,3691
12032,8448,256,2,3691
11776,8448,256,2,3691
11520,8192,256,2,3691
11392,8192,128,2,3691
11264,8384,64,2,3691
11520,8448,128,2,3691
11648,8448,128,2,3691
11264,8576,64,2,3691
12032,8704,256,2,3691
11776,8704,256,2,3691
12032,8960,256,2,3691
11776,8960,256,2,3691
11520,8704,128,2,3691
11648,8704,128,2,3691
11520,8832,128,2,3691
11392,8704,128,2,3691
11392,8832,128,2,3691
11520,8960,128,2,3691
11648,9088,128,2,3691
11328,9152,64,2,3691
11040,8240,16,1,3691
11136,8304,16,2,3691
11152,8256,16,2,3691
11168,8320,32,2,3691
11200,8384,32,2,3691
10752,8320,128,1,3691
11232,8448,32,2,3691
10752,8448,128,1,3691
10496,8192,256,1,3691
10240,8192,256,1,3691
10496,8448,256,1,3691
10240,8448,256,1,3691
11008,8704,64,1,3691
11232,8704,32,2,3691
11104,8912,16,1,3691
11008,8960,64,1,3691
11232,9120,32,2,3691
10752,9088,128,1,3691
12032,9216,256,2,3691
11776,9216,256,2,3691
12032,9472,256,2,3691
11776,9472,256,2,3691
11520,9344,128,2,3691
11648,9344,128,2,3691
11520,9600,128,2,3691
11456,9600,64,2,3691
12032,9728,256,2,3691
11776,9728,256,2,3691
12032,9984,256,2,3691
11776,9984,256,2,3691
11456,9920,64,2,3691
11136,9440,32,1,3691
10752,9472,256,1,3691
11248,9872,8,2,3691
10752,9984,256,1,3691
10240,9728,512,1,3691
12032,10240,256,2,3691
11776,10240,256,2,3691
11648,10368,128,2,3691
11456,10304,64,2,3691
12032,10752,256,2,3691
11648,10752,128,2,3691
11648,10880,128,2,3691
11232,10560,32,1,3691
13312,8192,1024,2,3691
12800,8192,512,2,3691
12288,8192,512,2,3691
12800,8704,512,2,3691
12288,8704,512,2,3691
13312,9216,1024,2,3691
12800,9216,512,2,3691
12288,9216,512,2,3691
12800,9728,512,2,3691
12288,9728,512,2,3691
15360,8192,1024,2,3691
14336,8192,1024,2,3691
15360,9216,1024,2,3691
14336,9216,1024,2,3691
13312,10240,1024,2,3691
12800,10240,512,2,3691
12288,10240,512,2,3691
12800,10752,512,2,3691
12288,10752,512,2,3691
13312,11264,1024,2,3691
12800,11776,512,2,3691
14336,10240,1024,2,3691
14336,11264,1024,2,3691
16384,4096,2048,2,3691
16384,6144,2048,2,3691
18432,6144,2048,2,3691
20480,4096,4096,2,3691
16384,8192,2048,2,3691
18432,8192,2048,2,3691
16384,10240,2048,2,3691
18432,10240,2048,2,3691
20480,8192,4096,2,3691
16384,12288,2048,2,3691
18432,12288,2048,2,3691
18432,14336,2048,2,3691
20480,12288,4096,2,3691
24576,8192,4096,2,3691
24576,12288,4096,2,3691
28672,12288,4096,2,3691
20480,16384,4096,2,3691
24576,16384,8192,2,3691
0,24576,8192,1,181
32768,13312,1024,2,1468
34816,13824,512,2,1468
32768,14336,2048,2,1468
36256,15232,32,0,1468
34816,14336,512,2,1468
34816,15360,1024,2,1468
32768,16384,2048,2,1468
35840,16384,512,2,1468
35840,16896,512,2,1468
34816,16384,1024,2,1468
35840,17408,1024,2,1468
34816,17408,1024,2,1468
32768,18432,2048,2,1468
34816,18432,2048,2,1468
37248,17728,64,2,1468
32768,20480,4096,2,1468
39936,21504,512,0,1468
40448,22016,512,0,1468
40192,22272,256,0,1468
39200,21568,32,0,1468
39680,22016,256,0,1468
39808,22272,128,0,1468
36864,22528,2048,2,1468
40448,22528,512,0,1468
39936,22528,256,0,1468
40064,22784,128,0,1468
40064,22912,128,0,1468
39936,22912,128,0,1468
40448,23040,512,0,1468
40192,23040,256,0,1468
39936,23040,64,0,1468
40064,23168,128,0,1468
40320,23296,128,0,1468
40192,23296,128,0,1468
40320,23424,128,0,1468
40128,23424,64,0,1468
39808,22528,128,0,1468
39808,22656,128,0,1468
39776,22816,32,0,1468
39424,22784,128,2,1468
39424,22912,128,2,1468
38912,22528,512,2,1468
39424,23040,256,2,1468
39680,23424,128,2,1468
39424,23296,256,2,1468
38912,23040,512,2,1468
40704,23552,256,0,1468
40448,23552,256,0,1468
40576,23936,128,0,1468
40448,23936,128,0,1468
40192,23744,32,0,1468
40000,23584,32,2,1468
39936,23680,128,2,1468
40320,23872,64,0,1468
40064,23808,64,2,1468
40064,23936,128,2,1468
40704,24064,256,0,1468
40576,24064,128,0,1468
40448,24288,32,0,1468
40512,24192,64,0,1468
40832,24320,128,0,1468
40832,24448,128,0,1468
40704,24448,128,0,1468
40576,24320,128,0,1468
40640,24512,64,0,1468
40560,24544,16,0,1468
40384,24064,64,0,1468
39936,24064,256,2,1468
40320,24384,64,2,1468
40442,24366,2,0,1468
40192,24320,128,2,1468
40192,24448,128,2,1468
39936,24320,256,2,1468
39424,23552,512,2,1468
38912,23552,512,2,1468
39424,24064,512,2,1468
38912,24064,512,2,1468
41984,20480,1024,0,1468
40960,20480,1024,0,1468
41984,21504,1024,0,1468
40960,21504,1024,0,1468
43008,20480,2048,0,1468
41984,22528,1024,0,1468
40960,22528,1024,0,1468
41984,23552,1024,0,1468
41472,23552,512,0,1468
40960,23552,512,0,1468
41472,24064,512,0,1468
40960,24064,512,0,1468
43008,22528,2048,0,1468
45056,20480,4096,0,1468
32768,24576,4096,2,1468
36864,24576,2048,2,1468
40832,24576,128,0,1468
40832,24704,128,0,1468
40768,24768,64,0,1468
40704,24704,64,0,1468
40448,24576,64,2,1468
40688,24800,16,0,1468
40832,24832,128,0,1468
40832,25024,64,0,1468
40832,24960,64,0,1468
40576,24896,64,2,1468
40576,24864,32,2,1468
40448,24832,128,2,1468
40192,24576,256,2,1468
39936,24576,256,2,1468
40192,24832,256,2,1468
39936,24832,256,2,1468
40896,25088,64,0,1468
40704,25152,64,2,1468
40736,25088,16,2,1468
40928,25312,32,0,1468
40896,25280,16,0,1468
40768,25280,64,2,1468
40704,25216,64,2,1468
40576,25088,128,2,1468
40448,25088,128,2,1468
40912,25440,16,2,1468
40704,25344,128,2,1468
40832,25536,64,2,1468
40704,25472,128,2,1468
40448,25344,256,2,1468
39936,25088,512,2,1468
38912,24576,1024,2,1468
40832,25600,128,2,1468
40704,25600,128,2,1468
40832,25728,128,2,1468
40704,25728,128,2,1468
40448,25600,256,2,1468
40704,25856,256,2,1468
40448,25856,256,2,1468
39936,25600,512,2,1468
40448,26112,512,2,1468
39936,26112,512,2,1468
38912,25600,1024,2,1468
36864,26624,2048,2,1468
39936,26624,1024,2,1468
38912,26624,1024,2,1468
39936,27648,1024,2,1468
38912,27648,1024,2,1468
36864,28672,2048,2,1468
38912,28672,2048,2,1468
41984,24576,1024,0,1468
41472,24576,512,0,1468
41216,24576,256,0,1468
40960,24576,256,0,1468
41216,24832,256,0,1468
41088,24960,128,0,1468
40960,24960,128,0,1468
41472,25088,512,0,1468
41216,25088,256,0,1468
40960,25088,128,0,1468
41088,25216,128,0,1468
41344,25472,128,0,1468
41216,25472,128,0,1468
41024,25408,64,0,1468
41088,25472,64,0,1468
42496,25600,512,0,1468
41984,25600,512,0,1468
42496,26112,512,0,1468
41984,26112,512,0,1468
41728,25600,256,0,1468
41472,25600,256,0,1468
41728,25856,256,0,1468
41472,25856,256,0,1468
41344,25600,128,0,1468
41216,25600,128,0,1468
41120,25664,32,0,1468
41120,25728,32,0,1468
41344,25856,128,0,1468
41280,25920,64,0,1468
41408,26048,64,0,1468
41272,26096,8,0,1468
40960,25856,128,2,1468
41088,26048,64,2,1468
40960,25984,128,2,1468
41728,26112,256,0,1468
41600,26240,128,0,1468
41728,26368,256,0,1468
41600,26368,128,0,1468
41504,26432,32,0,1468
41664,26560,64,0,1468
41248,26120,4,2,1468
41408,26304,32,0,1468
41344,26240,16,0,1468
41216,26240,64,2,1468
41296,26256,16,2,1468
41152,26176,64,2,1468
41088,26240,128,2,1468
40960,26240,128,2,1468
41360,26416,16,2,1468
41440,26368,32,0,1468
41408,26368,16,0,1468
41216,26432,64,2,1468
41280,26432,64,2,1468
41280,26368,64,2,1468
41440,26560,8,2,1468
41216,26496,128,2,1468
40960,26368,256,2,1468
44032,24576,1024,0,1468
43008,24576,1024,0,1468
44032,25600,1024,0,1468
43008,25600,1024,0,1468
42496,26624,512,0,1468
41984,26624,256,0,1468
42240,26880,256,0,1468
41984,26880,256,0,1468
42496,27136,512,0,1468
42240,27136,256,0,1468
42112,27264,128,0,1468
41984,27264,128,0,1468
42112,27520,128,0,1468
41728,26624,128,0,1468
41472,26816,64,2,1468
41472,26784,32,2,1468
41664,26968,8,0,1468
41408,26688,64,2,1468
41440,26656,32,2,1468
41216,26624,128,2,1468
41216,26752,128,2,1468
40960,26624,256,2,1468
41216,26880,256,2,1468
40960,26880,256,2,1468
41776,27168,16,0,1468
41888,27296,32,0,1468
41728,27296,32,2,1468
41696,27168,32,2,1468
41472,27136,128,2,1468
41952,27488,32,0,1468
41728,27520,128,2,1468
41472,27392,256,2,1468
40960,27136,512,2,1468
42752,27648,256,0,1468
42496,27648,256,0,1468
